No,施設名,〒,所在地1,所在地2,℡,開　 設 年月日,解説者,管理者,内科,呼吸器内科,循環器内科,消化器内科,腎臓内科,神経内科,糖尿病内科,血液内科,皮膚科,アレルギー科,リウマチ科,感染症内科,小児科,精神科,心療内科,外科,呼吸器外科,循環器外科,乳腺外科,気管食道外科,消化器外科,泌尿器科,肛門外科,脳神経外科,整形外科,形成外科,美容外科,眼科,耳鼻咽喉科,小児外科,産婦人科,産科,婦人科,リハビリテーション科,放射線科,麻酔科,病理診断科,臨床検査科,救急科,一般病床,療養病床,計,備考,歯科標榜,緯度,経度
1090,サトウクリニック新崎,950-3134,新潟市　北区,新崎1丁目17番17号,025-259-3109,平成12年4月1日,医療法人社団サトウクリニック新崎,佐藤　竹敏,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.867638,139.094009
1091,シグナス形成外科美容外科クリニック,950-0088,新潟市　中央区,万代1丁目2番3号 ｺｰﾌﾟ野村万代214号,025-241-7175,令和8年4月1日,曽束　洋平,曽束　洋平,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,美容皮膚科,,37.874226,138.971970
1092,さとう小児科医院,950-0208,新潟市　江南区,横越中央2丁目1番11号,025-385-5200,平成11年9月1日,医療法人社団さとう小児科医院,佐藤　雅久,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.874226,138.971970
1093,しおかぜ医院,950-2045,新潟市　西区,五十嵐東1丁目10番6号,025-264-7655,平成12年5月1日,木村　征,木村　征,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,気管食道科,,37.922520,139.043152
1094,しげはら内科クリニック,950-2041,新潟市　西区,坂井東6丁目29番27号,025-264-1237,平成9年11月19日,重原　秀樹,重原　秀樹,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,".呼吸器科,消化器科",,37.922520,139.043152
1095,紫竹山つちだ眼科,950-0914,新潟市　中央区,紫竹山2丁目4番31号 ,025-250-0801,令和4年3月7日,土田　宏嗣,土田　宏嗣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.874226,138.971970
1096,しむら皮膚科クリニック,950-0905,新潟市　中央区,天神尾1丁目11番11号,025-248-2000,令和5年1月6日,医療法人しむら皮膚科クリニック,志村　英樹,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,美容皮膚科、心臓血管外科,,37.909126,139.054596
1097,ショートステイことぶき医務室,950-1113,新潟市　西区,鳥原新田406番地5,025-377-1065,平成17年6月10日,社会福祉法人　仁成福祉協会,小林　義雄,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.848991,139.004410
1098,しんメンタルクリニック,950-0916,新潟市中央区,米山5丁目9番11号 ,025-212-2100,令和5年11月28日,上馬塲　伸始,上馬塲　伸始,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.904488,139.056473
1099,すがはら消化器内科クリニック,950-2155,新潟市　西区,内野西が丘3丁目24番20号 ,025-264-2722,平成25年5月1日,医療法人　すがはら消化器内科クリニック　,菅原　聡,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,胃腸内科,,37.889561,139.231247
1100,すぎうら内科医院,950-0993,新潟市　中央区,上所中3丁目14-13 上所ﾒﾃﾞｨｶﾙｾﾝﾀｰ1F,025-288-6963,令和3年3月12日,杉浦　広隆,杉浦　広隆,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.890743,138.970764
1101,すこやか医院,950-3373,新潟市　北区,須戸695番地1,025-387-6633,平成19年5月1日,医療法人社団愛敬会,里方　美智子,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"呼吸器科,消化器科,循環器科",,37.765800,139.019165
1102,すずき産科婦人科クリニック,950-2022,新潟市　西区,小針7丁目17番14号,025-266-2728,平成14年9月10日,医療法人社団すずき産科婦人科クリニック,鈴木　一成,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,10,,,37.880104,138.990540
1103,すずき醫院,950-1475,新潟市　南区,戸頭1370番地1,025-373-0200,平成22年4月1日,鈴木　康史,鈴木　康史,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.922520,139.043152
1104,すなやまクリニック,950-2044,新潟市　西区,坂井砂山3丁目8番2号,025-268-9001,平成10年4月14日,医療法人社団みよし会,松田　浩紀,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,腎臓内科,,37.870743,138.955185
1105,せきやクリニック,951-8146,新潟市　中央区,有明大橋町7番3号1,025-234-3337,平成18年10月10日,島田　正久,島田　正久,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.867638,139.094009
1106,せき眼科医院,950-2022,新潟市　西区,小針1丁目30番1号,025-232-1001,平成9年4月1日,医療法人社団せき眼科医院,関　伶子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.704735,138.970139
1107,それで医院,950-0105,新潟市　江南区,大渕1544-15 ,090-1771-4352,令和5年9月13日,石井　仁平,石井　仁平,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.800117,139.068665
1108,たかぎクリニック,953-0036,新潟市　西蒲区,前田331-1 ,0256-73-7425,令和3年4月14日,医療法人社団　高木医院,高木　薫子,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.922520,139.043152
1109,たかはし耳鼻咽喉科,956-0017,新潟市　秋葉区,あおば通1丁目8番3号,0250-21-3387,平成25年4月8日,高橋　紳一郎,高橋　紳一郎,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.924778,139.092606
1110,たかはし整形外科医院,950-0992,新潟市　中央区,上所上2丁目13番14号,025-285-1121,平成5年7月26日,医療法人社団英進会,高橋　英人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.903629,139.032562
1111,たかはた医院,950-0052,新潟市　東区,秋葉通2丁目3722番地104,025-270-1111,平成4年6月10日,医療法人社団　たかはた医院,高畑　與四夫,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"ペインクリニック内科,漢方内科",,37.913540,139.221603
1112,たきい耳鼻科クリニック,951-8141,新潟市　中央区,関新1丁目8番24号,025-201-1333,平成15年10月1日,瀧井　尚子,瀧井　尚子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.909355,139.020401
1113,たきざわクリニック松浜,950-3126,新潟市　北区,松浜1丁目1番12号,025-255-7551,平成14年4月1日,医療法人社団　恒世会,滝沢　恒世,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"呼吸器科,消化器科,循環器科",,37.887154,138.975845
1114,たけうち小児クリニック,950-0913,新潟市　中央区,鐙2丁目14番32号,025-242-1711,平成16年9月10日,竹内　菊博,竹内　菊博,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.867638,139.094009
1115,たじま内科クリニック,950-1101,新潟市　西区,山田3399-1,025-377-1213,平成28年12月16日,田島　俊児,田島　俊児,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.939110,139.057404
1116,たなか整形外科,950-0208,新潟市　江南区,横越中央2丁目14番31号,025-383-2200,平成11年4月14日,田中　隆明,田中　隆明,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.765800,139.019165
1117,たむら眼科医院,950-0911,新潟市　中央区,笹口3番17号ﾗｲﾌｺｱ笹口1F,025-249-7770,平成8年6月10日,田村　京子,田村　京子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.911102,139.070648
1118,月潟内科クリニック,950-1304,新潟市　南区,月潟688番地3,025-201-8228,平成30年4月25日,廣野　暁,廣野　暁,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.788528,139.114609
1119,てらしま外科・内科クリニック,950-0088,新潟市　中央区,万代3丁目1番1号新潟日報ﾒﾃﾞｨｱｼｯﾌﾟ3F,025-246-1800,平成26年4月15日,寺島　哲郎,寺島　哲郎,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,胃腸内科,,37.867638,139.094009
1120,どうやリハビリ整形外科,956-0031,新潟市　秋葉区,新津5149-15 ,0250-23-1154,令和4年8月3日,銅冶　英雄,銅冶　英雄,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.846748,138.913452
1121,とがし医院,950-0151,新潟市　江南区,亀田四ﾂ興野1丁目1番5号,025-381-7373,平成6年9月1日,医療法人準和会,富樫　孝文,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,頭頚部外科,,37.870163,138.982666
1122,とがし内科クリニック,950-2004,新潟市　西区,平島1丁目17番10号,025-231-7070,平成29年4月1日,冨樫　忠之,冨樫　忠之,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,胃腸内科,,37.922520,139.043152
1123,ときめきハートクリニック,950-1106,新潟市　西区,ときめき西1丁目1番17号,025-370-7810,平成15年7月1日,宮島　武文,宮島　武文,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,循環器科,,37.873123,139.007843
1124,とくなが女性クリニック,950-0932,新潟市　中央区,長潟837番地1,025-286-4103,平成15年10月1日,医療法人とくなが女性クリニック,徳永　昭輝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,10,,,37.885834,139.071579
1125,特別養護老人ホームてらお愛宕の園医務室,950-2054,新潟市　西区,寺尾東1丁目18番29号,025-201-9010,令和1年10月1日,社会福祉法人あたご共生福祉会,鈴木　東,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.914097,139.111160
1126,とやのメンタルクリニック,950-0964,新潟市　中央区,網川原2-10-28,025-288-3820,令和2年4月16日,新藤　雅延,新藤　雅延,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.913540,139.221603
1127,とやま整形外科クリニック,950-0886,新潟市　東区,中木戸191-3,025-274-8080,平成20年6月1日,外山　秀樹,外山　秀樹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.841511,138.911301
1128,豊栄こころのクリニック,950-3327,新潟市　北区,石動1丁目17番地  ,025-288-5561,令和5年4月6日,佐々木　明子,佐々木　明子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.918995,139.128265
1129,ナーシングメディカルクリニック,950-2002,新潟市　西区,青山1丁目7-27,025-234-7200,平成27年8月10日,医療法人　ナーシングメディカルクリニック,川村　和子,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.922520,139.043152
1130,ないとう泌尿器科クリニック,950-0054,新潟市　東区,秋葉1丁目6-47,025-279-0010,平成21年8月27日,内藤　雅晃,内藤　雅晃,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.874226,138.971970
1131,ながたクリニック,950-0932,新潟市　中央区,長潟1205番地4,025-282-7010,平成29年9月15日,伊藤　拓緯,伊藤　拓緯,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.935158,139.074570
1132,なかの脳神経内科クリニック,950-2051,新潟市　西区,寺尾朝日通16番31号,025-234-3663,平成23年4月1日,医療法人社団瑞陽会,中野　亮一,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,脳神経内科,,37.932407,139.051697
1133,なかむら耳鼻科クリニック,950-0837,新潟市　東区,若葉町1丁目20番3号,025-256-5577,平成26年2月1日,医療法人社団なかむら耳鼻科クリニック,中村　英生,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.922520,139.043152
1134,なのはな皮膚科医院,950-0923,新潟市　中央区,姥ｹ山5丁目14番36号,025-287-7786,平成21年10月8日,野本　浩生,野本　浩生,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.890263,139.077713
1135,にいがたセントラル泌尿器科,950-0994,新潟市　中央区,上所3丁目10番65号 ﾏﾙｼｪｺｰﾄA 2階,025-282-7595,令和3年2月11日,金子　公亮,金子　公亮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.788528,139.114609
1136,にいがたみなみ　めいけクリニック,950-0943,新潟市　中央区,女池神明1丁目7番地8,025-284-7818,平成30年11月16日,医療法人恒仁会,横山　明裕,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.890217,139.036667
1137,新潟レディースライフクリニック,956-0031,新潟市秋葉区,新津5149-17,0250-23-1103,令和6年3月1日,杉野　健太郎,杉野　健太郎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19,0,19,,,37.804790,139.110947
1138,にいがた乳腺クリニック,950-0945,新潟市　中央区,女池上山2丁目14-21 ,025-278-8181,令和2年7月15日,長谷川　美樹,長谷川　美樹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.760490,138.889282
1139,にいつ眼科,956-0864,新潟市　秋葉区,新津本町3丁目1番10号,0250-23-3888,平成4年6月13日,医療法人社団にいつ眼科,岡本　茂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.912243,139.184555
1140,西川内科医院,953-0041,新潟市　西蒲区,巻甲2417番地6,0256-72-6066,昭和63年11月1日,医療法人社団西川内科医院,西川　元,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.922520,139.043152
1141,にしな子どもクリニック,950-3313,新潟市　北区,太田甲5635番地6,025-387-1031,平成26年4月14日,仁科　正裕,仁科　正裕,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.880299,139.034378
1142,にわやまハートクリニック,950-0916,新潟市　中央区,米山1丁目24番地新潟駅南ｾﾝﾀｰﾋﾞﾙ1F,025-278-8234,平成22年3月1日,庭山　正信,庭山　正信,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.908836,139.062042
1143,ネクストスキンケアクリニック,951-8061,新潟市　中央区,西堀通6番町866番地NEXT21 1階,025-378-2110,平成29年10月12日,小川　真有美,小川　真有美,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,37.942116,139.148865
1144,脳神経内科・内科むさしクリニック,951-8131,新潟市　中央区,白山浦2丁目20番地1,025-378-1520,令和2年3月1日,医療法人社団千修会,荒川　武蔵,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,脳神経内科,,37.874226,138.971970
1145,のぶ皮膚科,950-3306,新潟市　北区,内島見2514-7,025-388-1616,平成23年5月12日,佐藤　信之,佐藤　信之,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.839104,138.923279
1146,のむら耳鼻咽喉科,950-1115,新潟市　西区,鳥原189-3,025-377-7777,令和1年5月1日,医療法人社団仁康会,野村　智幸,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.889229,139.022903
1147,はにゅうクリニック,950-2045,新潟市　西区,五十嵐東1丁目1番15号 ,025-201-6551,令和2年6月1日,医療法人社団はにゅうクリニック,羽入　修,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,代謝・内分泌内科,,37.765800,139.019165
1148,はやつ医院,950-0922,新潟市　中央区,山二ﾂ1385番地,025-257-7300,平成15年10月10日,早津　和則,早津　和則,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,ペインクリニック整形外科,,37.891605,139.089844
1149,はやみ整形外科クリニック,950-1214,新潟市　南区,上下諏訪木922-2,025-378-5151,平成29年9月1日,医療法人社団HOC,速水　正,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.900860,139.033173
1150,ひぐち耳鼻科クリニック,950-0915,新潟市　中央区,鐙西1丁目12番12号,025-240-1122,平成19年6月27日,樋口　豊,樋口　豊,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.874226,138.971970
1151,びとく整形外科クリニック,951-8067,新潟市　中央区,本町通6番町1134番地,025-225-6077,平成17年10月1日,医療法人社団びとく整形外科クリニック,高橋 美徳,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.921139,139.046997
1152,ひらの内科医院,950-2173,新潟市　西区,五十嵐3の町東23番11号,025-239-5222,平成18年9月1日,医療法人社団ひらの内科医院,平野　鉄雄,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神経科,,37.867638,139.094009
1153,ひろさわ内科医院,951-8028,新潟市　中央区,東湊町通1ﾉ町2545番地24,025-225-8880,平成23年4月1日,医療法人ひろさわ内科医院,廣澤　利幸,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,呼吸器科,,37.827976,138.904510
1154,ふじい眼科,950-0121,新潟市　江南区,亀田向陽3丁目2番19号,025-382-2151,平成29年5月1日,医療法人社団　悠青,藤井　靖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.788528,139.114609
1155,ふじかわ皮ふ科クリニック,950-2004,新潟市　西区,平島1丁目18番地1 ,025-201-6088,令和3年2月12日,藤川　大基,藤川　大基,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.890568,139.005646
1156,ふせじま脳外科クリニック,956-0816,新潟市　秋葉区,新津東町3丁目4番48号,0250-25-3130,平成9年4月1日,伏島　徹,伏島　徹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.901592,139.020996
1157,ふたば皮膚科,950-2054,新潟市　西区,寺尾東2丁目14番4号,025-269-6661,平成21年5月1日,医療法人社団　双葉会,会沢 敦子,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.932407,139.051697
1158,プラーカ中村クリニック,950-0911,新潟市　中央区,笹口1丁目1番地ﾌﾟﾗｰｶ12F,025-240-0426,平成26年5月1日,医療法人社団　五惠会,中村　隆人,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,胃腸外科,,37.910976,139.063766
1159,ぷらっと本町クリニック,951-8067,新潟市　中央区,本町通6番町1108番地1ぷらっと本町ﾋﾞﾙ4F,025-222-1241,平成22年6月1日,医療法人社団　清徳会,朴　載廣,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,胃腸科,,37.913540,139.221603
1160,ふるしまクリニック,950-0923,新潟市　中央区,姥ｹ山5丁目6番20号,025-257-7070,平成26年4月22日,古嶋　博司,古嶋　博司,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.788528,139.114609
1161,ポートクリニック好生堂,950-3125,新潟市北区,松浜本町4丁目1番12号 ,025-259-2654,令和6年1月1日,医療法人社団好生堂ポートクリニック,渡邊　伸,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.954754,139.119003
1162,ほかり医院,956-0864,新潟市　秋葉区,新津本町1丁目3番39号,0250-21-1200,平成15年9月1日,医療法人社団ほかり医院,穂苅　豊,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.796642,139.121643
1163,ぼくとわたしの小児科,950-0054,新潟市　東区,秋葉1丁目6番40号,025-279-0022,平成21年10月5日,朴　直樹,朴　直樹,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.939842,139.084412
1164,ほしの医院,956-0021,新潟市　秋葉区,北上新田804番地1,0250-22-6522,平成9年1月10日,医療法人社団ほしの医院,星野　重幸,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,呼吸器科,,37.924885,139.049713
1165,ほその循環器科・内科クリニック,950-0861,新潟市　東区,中山6丁目3番35号,025-250-8884,平成26年5月1日,医療法人社団　ほその循環器科・内科クリニック,細野　浩之,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.912334,139.081238
1166,ほんま整形外科,950-0083,新潟市　中央区,蒲原町2番25号,025-290-3535,平成15年4月1日,本間　政文,本間　政文,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.874226,138.971970
